reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Singapore,United States of America,14999799,15103564,15467564
Singapore,"Hong Kong, China",9374124,9729554,11646107
Singapore,China,5128281,7046562,10484851
Singapore,Malaysia,9291935,9566790,9810976
Singapore,Japan,5383084,5011066,5435292
Singapore,Indonesia,3147055,4099631,4155125
Singapore,United Kingdom,2699591,2637517,4119906
Singapore,Germany,3449339,3415737,3851016
Singapore,Australia,2138127,2425589,3031478
Singapore,"Korea, Republic of",3011444,3430020,4089745
Singapore,"Taipei, Chinese",3367064,3557793,3866375
Singapore,Netherlands,3033020,3192143,3156885
Singapore,Thailand,2850520,2904727,3269142
Singapore,Viet Nam,2478277,2533485,2875825
Singapore,Philippines,2202573,2664105,2896254
Singapore,France,1777951,1733058,2728166
Singapore,India,1354742,1333691,1867029
Singapore,Mexico,1147042,1554650,1337544
Singapore,Ireland,1215339,949680,1175005
Singapore,Canada,734479,630145,746050
Singapore,Sri Lanka,411052,432952,522371
Singapore,New Zealand,259744,276873,367715
Singapore,Belgium,572715,575900,444390
Singapore,"Iran, Islamic Republic of",170338,203611,456388
Singapore,Spain,343421,394412,515861
Singapore,Hungary,518352,438669,366624
Singapore,Bangladesh,648941,628851,601034
Singapore,Pakistan,,,525346
Singapore,Brazil,323949,327543,426888
Singapore,South Africa,172324,207965,278694
Singapore,Poland,177325,219967,287059
Singapore,Italy,366421,287536,328806
Singapore,Switzerland,202168,210628,284953
Singapore,Brunei Darussalam,261853,271779,250180
Singapore,Israel,217626,216426,198836
Singapore,Finland,100198,114091,155721
Singapore,Czech Republic,144941,241741,268264
Singapore,Saudi Arabia,123699,148638,201610
Singapore,New Caledonia,56604,100488,142848
Singapore,Türkiye,110708,131626,130402
Singapore,Austria,128185,183833,211036
Singapore,Denmark,86457,96546,474459
Singapore,Russian Federation,109268,88357,90590
Singapore,Maldives,98451,101061,117059
Singapore,Fiji,,44296,69129
Singapore,Malta,182160,119607,158314
Singapore,"Macao, China",25424,84720,97397
Singapore,Norway,204353,128079,97638
Singapore,Cambodia,118519,121210,126804
Singapore,Greece,29799,25174,43464
Singapore,Papua New Guinea,101985,68207,89106
Singapore,Qatar,26946,30799,42642
Singapore,Sweden,112805,119511,82367
Singapore,Oman,56341,60020,5724
Singapore,Kuwait,64745,56476,67746
Singapore,Portugal,25992,30604,54324
Singapore,Argentina,84500,27673,38694
Singapore,Romania,18380,36632,54279
Singapore,French Polynesia,8843,9056,10750
Singapore,Yemen,,,
Singapore,Colombia,35232,31181,33641
Singapore,"Tanzania, United Republic of",8978,5829,16649
Singapore,Mauritius,41958,47317,60266
Singapore,Slovakia,24871,25958,34340
Singapore,Cyprus,7912,10370,19298
Singapore,Seychelles,24661,31142,32748
Singapore,Serbia and Montenegro,5219,8999,
Singapore,Peru,18473,22977,22305
Singapore,Chile,24972,24052,18870
Singapore,Angola,,,
Singapore,Estonia,6223,11854,19381
Singapore,Slovenia,14245,17387,21444
Singapore,Trinidad and Tobago,5066,2634,7133
Singapore,Egypt,39916,32482,22429
Singapore,Algeria,10967,18929,12096
Singapore,Morocco,7749,6405,22894
Singapore,Croatia,10240,16733,20528
Singapore,Costa Rica,8812,9211,9519
Singapore,Ghana,19612,,28933
Singapore,"Venezuela, Bolivarian Republic of",34994,13061,11248
Singapore,Kazakhstan,6315,8335,12662
Singapore,Bahrain,13325,14602,19271
Singapore,Lebanon,19354,16494,16233
Singapore,Bulgaria,7332,7798,13353
Singapore,Tunisia,12155,10090,12604
Singapore,Timor-Leste,,,
Singapore,Mongolia,10368,,10380
Singapore,Luxembourg,3563,5319,8991
Singapore,Lithuania,7636,19241,17710
Singapore,Uganda,5133,6245,11368
Singapore,Jordan,5820,10262,7237
Singapore,Madagascar,6904,3688,12906
Singapore,Sudan (before 2012),19930,5742,9458
Singapore,El Salvador,3976,1468,4860
Singapore,Ukraine,8552,7737,16471
Singapore,Ethiopia,5941,8181,10193
Singapore,Ecuador,7071,5400,7818
Singapore,Samoa,863,739,6452
Singapore,Cameroon,1560,1823,3115
Singapore,Azerbaijan,3055,34636,10371
Singapore,Cuba,5966,4766,44096
Singapore,Namibia,76,13681,8670
Singapore,Benin,1284,5011,7002
Singapore,Gambia,278,887,2339
Singapore,Zimbabwe,3376,5213,3188
Singapore,Botswana,5845,4879,4703
Singapore,Mozambique,4052,3361,5583
Singapore,Zambia,1775,2200,5261
Singapore,Solomon Islands,5370,6899,15852
Singapore,Côte d'Ivoire,2695,140915,7289
Singapore,Togo,1462,1833,2082
Singapore,Guatemala,2018,1988,2595
Singapore,Jamaica,2795,3682,3576
Singapore,Uruguay,2624,2343,2778
Singapore,Iceland,3061,3313,4014
Singapore,"Micronesia, Federated States of",,0,1772
Singapore,"Macedonia, North",387,1318,1781
Singapore,Gabon,3560,0,21398
Singapore,Senegal,2840,1660,3203
Singapore,Latvia,1411,1448,3520
Singapore,Mauritania,642,217,2414
Singapore,Guinea,3205,4195,
Singapore,Eswatini,17504,17075,12319
Singapore,Mali,2231,2247,3805
Singapore,Belarus,793,1555,1704
Singapore,Burkina Faso,644,1795,3955
Singapore,Paraguay,8912,5041,2890
Singapore,Albania,400,840,1357
Singapore,Bosnia and Herzegovina,,,625
Singapore,Mayotte,724,1332,1876
Singapore,Barbados,820,873,1012
Singapore,Dominican Republic,2445,1836,2242
Singapore,Suriname,861,,
Singapore,Panama,881,5141,1298
Singapore,Nicaragua,577,731,1327
Singapore,Guyana,533,672,664
Singapore,Armenia,466,1094,1205
Singapore,Comoros,141,324,440
Singapore,Malawi,401,214,2104
Singapore,Georgia,202,471,1052
Singapore,Andorra,376,319,581
Singapore,"Bolivia, Plurinational State of",342,753,566
Singapore,"Moldova, Republic of",115,174,359
Singapore,Niger,156,125,254
Singapore,Honduras,423,368,324
Singapore,Faroe Islands,230,411,404
Singapore,Belize,115,84,205
Singapore,Saint Vincent and the Grenadines,110,86,138
Singapore,Kyrgyzstan,155,247,263
Singapore,Saint Lucia,168,361,260
Singapore,Burundi,661,313,160
Singapore,Rwanda,1701,785,689
Singapore,Grenada,91,43,56
Singapore,Bahamas,4,0,68
Singapore,Dominica,3,3,5
Singapore,Cabo Verde,45,115,0
Singapore,Montserrat,3,1,4
Singapore,Saint Kitts and Nevis,18,2,7
Singapore,Greenland,0,0,141
Singapore,Kenya,68268,47054,28063
Singapore,Sao Tome and Principe,0,0,40
Singapore,Nepal,,,114381
Singapore,Eritrea,,,4190
Singapore,Sierra Leone,,620,
Singapore,Tuvalu,,151,
Singapore,Lesotho,876,15155,6411
Singapore,Nigeria,103739,499381,78917
Singapore,Tonga,209,225,136
Singapore,Anguilla,0,0,2
