reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Kenya,South Africa,221035,222114,287760
Kenya,India,156247,183635,215143
Kenya,China,138807,180562,241712
Kenya,United States of America,577661,271222,196465
Kenya,United Kingdom,249633,246599,282248
Kenya,Japan,144394,167017,185942
Kenya,Germany,119964,121565,159815
Kenya,France,99975,114117,100435
Kenya,Italy,67754,63842,81572
Kenya,Netherlands,64497,65400,91978
Kenya,Belgium,61805,68085,77028
Kenya,"Tanzania, United Republic of",38108,35727,78948
Kenya,Argentina,43022,16889,7366
Kenya,Uganda,59063,61504,78432
Kenya,Saudi Arabia,32439,56916,34372
Kenya,"Hong Kong, China",33588,39191,47205
Kenya,"Korea, Republic of",46058,45008,48599
Kenya,Pakistan,,,85482
Kenya,Thailand,29106,27565,36248
Kenya,"Taipei, Chinese",22116,30584,39593
Kenya,Israel,24293,27396,36511
Kenya,Spain,165896,31698,31662
Kenya,Malaysia,20384,13455,18243
Kenya,Indonesia,25181,23497,28245
Kenya,Egypt,19853,14689,23000
Kenya,Australia,49205,43642,18899
Kenya,Malawi,17246,6012,39026
Kenya,Sweden,21321,15015,19415
Kenya,Rwanda,25206,19308,20770
Kenya,Switzerland,17058,29882,20523
Kenya,Romania,2111,1144,14112
Kenya,Singapore,17487,25662,21513
Kenya,Viet Nam,4043,3004,5903
Kenya,Brazil,10199,13492,15402
Kenya,Finland,14344,14025,8209
Kenya,Russian Federation,9955,12152,20228
Kenya,Canada,17709,13198,11453
Kenya,Türkiye,10441,8082,13134
Kenya,Denmark,17717,17973,13406
Kenya,Ukraine,2017,7143,5599
Kenya,Ireland,10035,16314,11686
Kenya,Norway,11882,10495,6785
Kenya,Qatar,4170,4106,6828
Kenya,Zambia,12556,4280,5755
Kenya,Jordan,3391,1989,2232
Kenya,Mauritius,6118,7022,7523
Kenya,Greece,1181,1360,2714
Kenya,Zimbabwe,813,8627,7943
Kenya,Sudan (before 2012),6834,1776,1116
Kenya,Sri Lanka,1563,2586,3166
Kenya,Czech Republic,2695,2189,3908
Kenya,"Iran, Islamic Republic of",1579,1989,2049
Kenya,Austria,5492,5067,6015
Kenya,Kuwait,5207,2547,4992
Kenya,Hungary,1352,2453,3031
Kenya,Bangladesh,2855,2234,3228
Kenya,Eswatini,0,0,10107
Kenya,Mozambique,661,2508,3233
Kenya,Oman,29004,32707,317
Kenya,Morocco,917,1795,1011
Kenya,New Zealand,1274,1517,1983
Kenya,Tunisia,321,1069,189
Kenya,Peru,346,924,1460
Kenya,Portugal,2648,1831,2171
Kenya,Burundi,4610,502,642
Kenya,Cyprus,754,648,1159
Kenya,Slovakia,256,433,804
Kenya,Poland,683,50,1759
Kenya,Ethiopia,650,24,829
Kenya,Chile,603,328,1444
Kenya,Syrian Arab Republic,0,0,97
Kenya,Bahrain,980,725,5100
Kenya,Luxembourg,521,408,544
Kenya,Senegal,11,32,0
Kenya,Latvia,10,3,111
Kenya,Philippines,187,1083,971
Kenya,Yemen,,,
Kenya,Estonia,275,82,21
Kenya,Côte d'Ivoire,129,554,635
Kenya,Malta,126,283,115
Kenya,Namibia,338,1010,1399
Kenya,Madagascar,1147,2038,946
Kenya,Bulgaria,126,75,576
Kenya,Mexico,561,251,443
Kenya,Ghana,23,,221
Kenya,Papua New Guinea,0,123,215
Kenya,Croatia,261,230,320
Kenya,Botswana,137,338,3183
Kenya,Colombia,3441,26,68
Kenya,Kazakhstan,0,59,47
Kenya,Lebanon,195,46,39
Kenya,Ecuador,5,0,0
Kenya,Belarus,148,67,32
Kenya,Gabon,0,5,20
Kenya,Uruguay,69,102,161
Kenya,"Venezuela, Bolivarian Republic of",35,0,52
Kenya,Bosnia and Herzegovina,,,8
Kenya,Slovenia,90,1535,1105
Kenya,Burkina Faso,0,0,0
Kenya,Bahamas,124,0,0
Kenya,Seychelles,66,64,118
Kenya,Lithuania,0,11,0
Kenya,Serbia and Montenegro,294,1,
Kenya,"Macedonia, North",0,11,42
Kenya,Albania,0,0,0
Kenya,Costa Rica,86,263,15
Kenya,Iceland,2,0,0
Kenya,Benin,0,5,119
Kenya,Trinidad and Tobago,19,15,14
Kenya,"Moldova, Republic of",2,0,0
Kenya,Cameroon,0,2,2
Kenya,Togo,0,0,38
Kenya,Timor-Leste,,,
Kenya,Guinea,8,14,
Kenya,Azerbaijan,0,0,0
Kenya,Armenia,0,0,0
Kenya,Guyana,0,0,0
Kenya,Fiji,,2,0
Kenya,Mongolia,0,,3
Kenya,Andorra,0,0,0
Kenya,Barbados,5,0,0
Kenya,"Bolivia, Plurinational State of",16,0,0
Kenya,Brunei Darussalam,0,0,1
Kenya,Cambodia,16,1,7
Kenya,Comoros,0,0,3
Kenya,Dominican Republic,7,19,0
Kenya,Guatemala,2,0,30
Kenya,Honduras,428,0,0
Kenya,Jamaica,61,0,0
Kenya,Mali,1,0,0
Kenya,Panama,36,0,0
Kenya,Saint Lucia,0,0,5
Kenya,Nepal,,,60
Kenya,Eritrea,,,9
Kenya,Lesotho,9,0,0
Kenya,Nigeria,0,0,215
