reporter,partner,Imported value in 2001,Imported value in 2002,Imported value in 2003
Australia,United States of America,10930600,13084569,13076729
Australia,Japan,7684718,8307199,9924188
Australia,China,3569446,4585039,6263579
Australia,Singapore,3160179,3370709,4678728
Australia,Germany,3196680,3694996,4760225
Australia,United Kingdom,3345283,3193856,3761205
Australia,New Zealand,2597594,2883271,3560987
Australia,Malaysia,2052045,2108715,2613743
Australia,"Korea, Republic of",2173217,2339610,3272162
Australia,"Hong Kong, China",2257429,2417762,2802037
Australia,Italy,1762616,2101705,2588674
Australia,France,1229951,1576262,2169189
Australia,Thailand,1358598,1640326,2167071
Australia,"Taipei, Chinese",1362695,1587389,1882099
Australia,Indonesia,1842294,1924361,1791603
Australia,Viet Nam,1042032,1328423,1420936
Australia,Belgium,793036,1124283,1249770
Australia,Sweden,724826,882743,1171170
Australia,Canada,697189,745653,1051942
Australia,Netherlands,601867,699687,874873
Australia,Switzerland,655239,681011,781176
Australia,South Africa,450056,486689,745349
Australia,Spain,397608,509204,671127
Australia,Ireland,747700,600716,732377
Australia,India,398280,486796,557989
Australia,Denmark,289501,342747,434936
Australia,Austria,230754,353395,500448
Australia,Brunei Darussalam,192367,314210,346357
Australia,Finland,362377,344532,376880
Australia,Philippines,225244,356279,406801
Australia,Israel,235674,267727,279283
Australia,Brazil,247317,253378,304081
Australia,Papua New Guinea,64948,389890,358217
Australia,Türkiye,84287,99676,136148
Australia,Poland,17024,31267,28206
Australia,Mexico,161826,169278,199013
Australia,Fiji,,185561,137600
Australia,Qatar,171163,54645,40794
Australia,Norway,107784,144489,143155
Australia,Portugal,86138,117527,133298
Australia,Pakistan,,,115433
Australia,Argentina,66179,95114,115919
Australia,Saudi Arabia,176932,94674,145027
Australia,Czech Republic,28992,50541,56939
Australia,Greece,53312,60287,87755
Australia,Chile,45850,60693,99104
Australia,Bahrain,17404,19231,48931
Australia,Hungary,24024,102612,51414
Australia,New Caledonia,32879,26874,52406
Australia,Samoa,39303,46642,62244
Australia,Sri Lanka,45225,47133,55510
Australia,Peru,35750,34586,53129
Australia,Timor-Leste,,,
Australia,Slovakia,9819,11240,43411
Australia,"Iran, Islamic Republic of",9665,12839,29003
Australia,Bangladesh,24398,30646,21778
Australia,Yemen,,,
Australia,Slovenia,20139,23501,30538
Australia,Russian Federation,10378,8608,18649
Australia,Colombia,13581,12974,13290
Australia,Algeria,22684,36989,0
Australia,Luxembourg,16128,12485,15631
Australia,Morocco,16052,18642,13877
Australia,Egypt,1687,3993,3915
Australia,Côte d'Ivoire,7396,10548,14274
Australia,Bulgaria,3629,5057,7305
Australia,Croatia,3533,5595,7315
Australia,Ghana,1364,,2321
Australia,Estonia,1771,2126,4136
Australia,Romania,3513,4130,4809
Australia,Namibia,3383,5089,5247
