reporter,partner,Exported value in 2001,Exported value in 2002,Exported value in 2003
Brunei Darussalam,Japan,1697341,1519350,1829354
Brunei Darussalam,"Korea, Republic of",452427,462121,501183
Brunei Darussalam,Australia,223100,326770,396747
Brunei Darussalam,United States of America,398857,305963,446178
Brunei Darussalam,Thailand,387032,451297,323676
Brunei Darussalam,Indonesia,37137,34706,116973
Brunei Darussalam,China,148238,241813,312373
Brunei Darussalam,New Zealand,21857,67522,111814
Brunei Darussalam,Singapore,181790,212749,174323
Brunei Darussalam,United Kingdom,24709,31870,33718
Brunei Darussalam,Malaysia,5052,3903,31717
Brunei Darussalam,Canada,2251,3945,2975
Brunei Darussalam,"Hong Kong, China",774,422,2038
Brunei Darussalam,Netherlands,529,356,925
Brunei Darussalam,Germany,1598,1309,3078
Brunei Darussalam,Italy,566,175,108
Brunei Darussalam,India,298,314,343
Brunei Darussalam,France,45,133,238
Brunei Darussalam,Philippines,237,24082,510
Brunei Darussalam,Pakistan,,,1297
Brunei Darussalam,Viet Nam,9,65,55
Brunei Darussalam,"Taipei, Chinese",149,69,53
Brunei Darussalam,Mexico,311,78,302
Brunei Darussalam,Belgium,54,84,441
Brunei Darussalam,Burkina Faso,3,1050,270
Brunei Darussalam,Ireland,2,8,29
Brunei Darussalam,Sweden,150,48,141
Brunei Darussalam,Austria,45,30,144
Brunei Darussalam,Cyprus,87,1,0
Brunei Darussalam,Dominican Republic,271,151,85
Brunei Darussalam,Saudi Arabia,392,0,0
Brunei Darussalam,Sri Lanka,0,108,36
Brunei Darussalam,Cambodia,109,84,295
Brunei Darussalam,Timor-Leste,,,
Brunei Darussalam,Benin,0,0,0
Brunei Darussalam,Albania,0,0,0
Brunei Darussalam,Oman,2142,28,21
Brunei Darussalam,Tunisia,80,2,1
Brunei Darussalam,Serbia and Montenegro,0,13,
Brunei Darussalam,"Macao, China",0,0,2
Brunei Darussalam,Hungary,257,1,44
Brunei Darussalam,Spain,51,13713,55
Brunei Darussalam,Colombia,81,1,0
Brunei Darussalam,Czech Republic,26,18,14
Brunei Darussalam,Poland,0,0,0
Brunei Darussalam,South Africa,1,5,13
Brunei Darussalam,Fiji,,0,2
Brunei Darussalam,Croatia,2,13,7
Brunei Darussalam,Mauritius,131,0,0
Brunei Darussalam,Lebanon,4,3,15
Brunei Darussalam,"Bolivia, Plurinational State of",0,0,0
Brunei Darussalam,Algeria,1,0,113
Brunei Darussalam,Andorra,1,2,0
Brunei Darussalam,Switzerland,6020,4165,434
Brunei Darussalam,Uganda,0,69,0
Brunei Darussalam,Brazil,0,0,77
Brunei Darussalam,Ethiopia,0,0,4
Brunei Darussalam,Malawi,3,0,0
Brunei Darussalam,Cameroon,0,0,15
Brunei Darussalam,Niger,0,0,0
Brunei Darussalam,Papua New Guinea,0,0,1
Brunei Darussalam,Rwanda,2,15,1
Brunei Darussalam,Türkiye,5,0,19
Brunei Darussalam,Angola,,,
Brunei Darussalam,Ghana,6,,1
Brunei Darussalam,Faroe Islands,0,0,3
Brunei Darussalam,Guyana,0,0,0
Brunei Darussalam,Peru,17,1,0
Brunei Darussalam,Argentina,2,0,0
Brunei Darussalam,Bahrain,0,3,0
Brunei Darussalam,Bangladesh,6,21,0
Brunei Darussalam,Botswana,0,0,0
Brunei Darussalam,Chile,11,6,12
Brunei Darussalam,Mayotte,2,0,0
Brunei Darussalam,Denmark,43,2,26
Brunei Darussalam,Ecuador,98,3,2
Brunei Darussalam,Estonia,0,2,6
Brunei Darussalam,Finland,1,0,7
Brunei Darussalam,French Polynesia,52,38,0
Brunei Darussalam,Gabon,1,0,0
Brunei Darussalam,Greece,1,0,0
Brunei Darussalam,Israel,0,0,41
Brunei Darussalam,Kazakhstan,38,101,0
Brunei Darussalam,Jordan,6,3,0
Brunei Darussalam,Kenya,0,0,4
Brunei Darussalam,Kyrgyzstan,0,0,8
Brunei Darussalam,Latvia,0,0,1
Brunei Darussalam,Luxembourg,108,48,371
Brunei Darussalam,Mali,0,0,8
Brunei Darussalam,Morocco,0,82,0
Brunei Darussalam,Namibia,0,11,0
Brunei Darussalam,New Caledonia,1,2,0
Brunei Darussalam,Norway,2,0,0
Brunei Darussalam,Paraguay,0,27,0
Brunei Darussalam,Portugal,0,0,0
Brunei Darussalam,Qatar,10,26,158
Brunei Darussalam,Russian Federation,0,24,0
Brunei Darussalam,Senegal,0,8,0
Brunei Darussalam,Slovakia,0,1,3
Brunei Darussalam,Slovenia,0,0,23
Brunei Darussalam,Zimbabwe,0,0,0
Brunei Darussalam,Sudan (before 2012),0,274,0
Brunei Darussalam,Egypt,106,132,795
Brunei Darussalam,"Tanzania, United Republic of",133,0,10
Brunei Darussalam,"Venezuela, Bolivarian Republic of",0,5,0
Brunei Darussalam,Zambia,2,0,0
Brunei Darussalam,Nepal,,,583
Brunei Darussalam,Nigeria,2520,572,11184
